Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count,Recommended_Prods
6712DWTQ71XY,Convection Microwave Oven - 1.0 Cuft. - Black W/Trim Kit - Rv-185B-Con,"Bake, Brown Or Crisp Foods Using The Convection Function Or Our Combination Convection And Microwave Oven. This 1.0 Cubic Foot Convection Microwave Oven In Black Or Stainless Steel With Trim Kit Features 1000 Watts Cooking Power (1400 Input Power), Stainless Steel Interior, 6 Auto Menus, Time Defrost, Weight Defrost, Time Cook, 10 Power Levels, Multi-Stage Cooking, Child Lock, Cooking End, And Kitchen Timer. Ready For Installation, This Unit Includes A Black Or Stainless Steel Trim Kit. The Unit Dimensions Are 20.5""W X 14.92ÂH X 18.66ÂD.",https://walmart.com/ip/6712DWTQ71XY,Auto & Tires,/RV Replacement Parts,$368.65,0.0,0 ratings,"['22WYHUY8GJ0K', '67NR9GRA91BA', '3FMCE95MPZNP', '4Z9LXDV06RR9', '5KOND2I1OVZB']"
52WXOBBO6JYX,"Sharp R21LCF Commercial Professional Microwave Oven, Digital Timer","Cook, thaw and defrost different meals with the Sharp R21LCF Microwave Oven. With 1000 watts of power, it makes an ideal pick for almost any modern kitchen. This heavy-duty commercial microwave oven comes in a stylish stainless steel finish that matches different types of decor. It features one-touch settings and 10 memory presets. It also has an oven capacity of 0.95 cu ft. Compact enough to fit in most kitchens, this countertop microwave oven delivers 120V of power with a digital timer, so you can keep track of when your meals are done. Whip up a delicious family dinner in almost no time with this Sharp R21LCF microwave oven.  Sharp R21LCF Commercial Professional Microwave Oven, Digital Timer: Color - stainless steel Heavy duty commercial microwave oven features - 1 1/2"" IPS, slip union connectors on both inlet and discharge ports Item - Professional Microwave Oven Output watts - 1000 Voltage - 120v Standards - Commercial UL Listed E44459, FCC, DHHS and NSF Outside width - 20-1/2"" Outside height - 12-1/8"" Outside depth -16"" Residential / Commercial - commercial Oven capacity - 0.95 cu. ft. Item type - Microwave Brand - SHARP Manufacturer part number - R21LCF 10 memory presets ",https://walmart.com/ip/52WXOBBO6JYX,Industrial & Scientific,/Mircowave and Deck Ovens,$282.27,4.0,14 ratings,"['78A3ZPMJN6NB', '6BT23GMJ8M5L', '33AG81RFPGG3', '4A44PGIYGDR8', '7KEGNC8HUK3P']"
1UNK1IAIAN2R,Sharp R-21Ltf 1000 Watt Commercial Microwave,"Even during dreaded peak hours you can keep your professional kitchen cooking smoothly. The Sharp 1000 Watt Commercial Microwave with Two-Way Programming (R-21LTF) offers 1000 watts of cooking power with a large 1-cubic foot cooking area. Operating this microwave is a breeze with the simple push-button controls for three-stage cooking with 20 preset cooking programs. Made from Stainless Steel, you know that this microwave can handle the rigors of a professional kitchen.Reliable: This microwave offers 1000 watts of cooking power with a large 1-cubic foot cooking area. Easy: You can easily operate it thanks to a simple push-button controls for three-stage cooking with 20 preset cooking programs. Durable: Made from Stainless Steel, you know that this microwave can handle the rigors of a professional kitchen. Sharp R-21LTF Collection ",https://walmart.com/ip/1UNK1IAIAN2R,Industrial & Scientific,/Mircowave and Deck Ovens,$450.00,4.0,1 ratings,"['4A44PGIYGDR8', '52WXOBBO6JYX', '6BT23GMJ8M5L', '1BN4LPOYRURS', '78A3ZPMJN6NB']"
6LUQ4FPT15WI,"FoodSaver 8"" x 20' Vacuum Seal Rolls, 2 Pack",,https://walmart.com/ip/6LUQ4FPT15WI,Home,/Vacuum Sealers,$16.98,4.8,1432 ratings,['Not available']
339DFEXSEVC0,"Rubbermaid Take Alongs Food Storage Container Bowls, 6.2 cups, 3 Count","Medium Bowls 50 oz Containers + Lids Product Features  With Quik Clik Seal!? 6.2 cups Microwave-safe BPA free Lid clicks to container for a tight seal Ridged lid for secure stacking Handy measuring marks Medium Bowls Value Freezer, microwave reheatable, dishwasher    Sleeve - Recyclable  100% Recycled Paperboard®  Rubbermaid Incorporated, Huntersville, NC, 28078-1801, U.S.A.  © 2015  A Newell Rubbermaid? Brand",https://walmart.com/ip/339DFEXSEVC0,Household Essentials,/Food Storage Containers,$2.86,4.8,54 ratings,"['5TOSS0QF5HCK', '18QQY98ENVZT', '4K70ZUHHIX6Y', '7GFBG1Q5XHJ9', '5IO5XCDZUBZ8', '1HC0AV3WRK3X', '78M8YBPT7ZD1', '3MV0STH1OHPV', '1MLWRRPT2BWL', '2MEZU1MO2J1W', '3QDF4WP2G6YS', '0S74EC2DYUW4', '1G6CF67VYT09', '6RRWRS69DWYO', '1RBG7P53OUTG', '3Z0FX1VDD7QB', '5OVLAMIX8E5A', '7AK2NONLV9B4', '0WX9SZJB4SMA', '4ZZ6AGC4H8ES', '4ZZ6AGC4H8ES', '1S5UR3W0Z414', '2VBQTO2SDNDX', '5SA1NK01VDWI', '3LWCVJ0LIJAQ']"
6LUQ4FPT15WI,"FoodSaver 8"" x 20' Vacuum Seal Rolls, 2 Pack",,https://walmart.com/ip/6LUQ4FPT15WI,Home,/Vacuum Sealers,$16.98,4.8,1432 ratings,['Not available']
339DFEXSEVC0,"Rubbermaid Take Alongs Food Storage Container Bowls, 6.2 cups, 3 Count","Medium Bowls 50 oz Containers + Lids Product Features  With Quik Clik Seal!? 6.2 cups Microwave-safe BPA free Lid clicks to container for a tight seal Ridged lid for secure stacking Handy measuring marks Medium Bowls Value Freezer, microwave reheatable, dishwasher    Sleeve - Recyclable  100% Recycled Paperboard®  Rubbermaid Incorporated, Huntersville, NC, 28078-1801, U.S.A.  © 2015  A Newell Rubbermaid? Brand",https://walmart.com/ip/339DFEXSEVC0,Household Essentials,/Food Storage Containers,$2.86,4.8,54 ratings,"['5TOSS0QF5HCK', '18QQY98ENVZT', '4K70ZUHHIX6Y', '7GFBG1Q5XHJ9', '55S4SQOQOIGI', '1HC0AV3WRK3X', '1MLWRRPT2BWL', '2MEZU1MO2J1W', '78M8YBPT7ZD1', '3MV0STH1OHPV', '3QDF4WP2G6YS', '0S74EC2DYUW4', '1G6CF67VYT09', '6RRWRS69DWYO', '1RBG7P53OUTG', '3Z0FX1VDD7QB', '5OVLAMIX8E5A', '7AK2NONLV9B4', '0WX9SZJB4SMA', '4ZZ6AGC4H8ES', '4ZZ6AGC4H8ES', '5SA1NK01VDWI', '2VBQTO2SDNDX', '3LWCVJ0LIJAQ', '5C0TTHGBL04J']"
4O04SEFCGH9G,Zimtown Bathroom Wall Cabinet Mirror Cupboard Storage Single Door Shelf Furniture White,"Features:  Made of high quality material, smooth, sturdy and durable It has a long service life Wall-mounted, save space It has 3 tiers, can store a lot of bathroom essentials Magnetic lock to hold doors shut Convenient for use  Specifications:  Material: MDF Color: White Overall Dimensions: (23.6 x 6.5 x 22.8)"" / (60 x 16.5 x 58)cm (L x W x H) Internal: (10.6 x 14.5 x 22)"" / (27 x 14.5 x 56)cm (L x W x H) Internal Shelf Depth: 4.92"" / 12.5cm Available Internal Shelf Heights: 18cm, 23cm, 29cm, 34cm, 40cm Distance between Corner Shelves: 6.9"" / 17.5cm Door Size: (10.4 x 21.9 x 0.5)"" / (26.5 x 55.5 x 1.2)cm (L x W x H) Mirror Size: (7.1 x 18.5)"" / (18 x 47)cm (L x H) Weight: 22.49 lbs / 10.2 kg  Package Includes:1 x Wall Cabinet1 x Manual  The free standing storage cabinet can be used in bathroom This storage cabinet is stable, durable, non-toxic and looks elegant The cabinet combined with modern style and ample storage space for bedroom, bathroom, kitchen and other occasions ",https://walmart.com/ip/4O04SEFCGH9G,Home,/Bathroom Cabinets,$69.99,1.0,1 ratings,"['3D8E87YL6B09', '734MTFTNRQZO', '71XF2DA7AYYQ', '17Z345591GAD', '3A589G2P5Z14', '71HJFGFB4JMQ', '0X97NJTEJ7Z5', '6OYEEB36P69Z', '1OLOYX4ES6EW', '6ILDYARIBH1C', '38ULUMRFL0OT', '3BH1D6T3WVLU', '7FL6HT8NRT1C', '21WTTEBIS2TR', '71HJFGFB4JMQ']"
6HVSBY390YND,Folding Shopping Trolley Stair Climbing Cart with Bag for Grocery Dark Gray,,https://walmart.com/ip/6HVSBY390YND,Home Improvement,/Dollies,$69.99,0.0,0 ratings,['Not available']
13C3ZPY6YAQ0,"Bankers Box STOR/FILE Decorative Medium-Duty Storage Box, Letter/Legal Files, 12.5"" x 16.25"" x 10.25"", Black/Gray Pinstripe Design, 4/CT -FEL0029803","Double-end, single-side construction. Stylish, colorful and strong for a variety of applications. Medium stacking strength for moderate use with or without shelving. FastFold quick and easy assembly. Deep lift-off lid locks into place for secure storage. Double-end, single-side construction. Stylish, colorful and strong for a variety of applications. Medium stacking strength for moderate use with or without shelving. FastFold quick and easy assembly. Deep lift-off lid locks into place for secure storage. Model Number: 0029803 ",https://walmart.com/ip/13C3ZPY6YAQ0,Walmart for Business,/File Storage Boxes,$36.49,4.7,7 ratings,"['4FJDD9PSJZBD', '5C41QRU0VCPF', '4QHF3EP3EL87', '5TXSNJSKQXRD', '4FNNDHM4QOLT', '2NMV88WMQMBT', '22K4M9063ZE8', '5BVIG9BSOXX5', '43J7N7SMYB13', '46L0F5QMXUS0', '5S4MKEMRYE8X', '635018ES8JJC', '5MVDNF6F9MO9', '3Z3G496BIYKO', '6SNDB7M72KBQ']"
29JCNSRLQ82E,Gotham Steel 12 Piece Nonstick Cookware Set,,https://walmart.com/ip/29JCNSRLQ82E,Household Essentials,/As Seen on TV Kitchen and Home,$79.88,4.2,259 ratings,['Not available']
1K94GOFVMYY7,Gotham Steel 10-Piece Copper Nonstick Cookware Set,,https://walmart.com/ip/1K94GOFVMYY7,Household Essentials,/As Seen on TV Kitchen and Home,$79.88,4.1,257 ratings,['Not available']
3LU73WZ64KJR,"Granite Stone 10-Piece Nonstick Pots and Pans Cookware Set, Ultimate Durability And Nonstick with Mineral & Diamond Triple Coated","Pioneering GraniteStone Diamond cookware features a mineral infused granite coating that is the perfect blend of nonstick, durability & ease of use. GraniteStone Diamond cookware is pressed from a single sheet of aluminum and layered 3 times with our proprietary coating for the ultimate nonstick experience which requires no oil, making healthy cooking easy. The extra thick coating is super durable and is scratch resistant and metal utensil safe. The pans sleek and modern speckled exterior with neutral tones will match any kitchen decor. Cleanup is a breeze too, and the pans will look new even after years of use.  Ultra nonstick the mineral infused granite surface ensures the ultimate release everything just slides right off the pan, no need for oil or butter Heavy duty triple layered granite coating is thicker than standard pans and is extremely durable, scratch-proof & metal utensil safe Oven safe up to 500°F Even heat distribution Pressed from a single piece aluminum, ensures even heating all around with no soft areas or hotspots Lightweight design makes for a comfortable cooking experience 100% safe: PFOA, PTFE, and PFOS-free safe for all cooktops Dishwasher safe just slip them in the dishwasher after use and they'll be clean in no time Stainless steel stay-cool handles are ergonomic and grip easily Set includes: 9.5 Inch Fry Pan, 10.25 Inch Fry Pan with Glass Lid, 1.5 Quart Sauce Pan with Glass Lid, 2.5 Quart Sauce Pan with Glass Lid, 5 Quart Stock Pot with Glass Lid, Stainless Steamer for 5 Quart Stock Pot   ",https://walmart.com/ip/3LU73WZ64KJR,Household Essentials,/As Seen on TV Kitchen and Home,$89.00,4.5,261 ratings,"['4ORAVSANEZD1', '2ZXWV889B4C0', '0XQI78LH0U5P', '2Q60KWH7RG5G', '550TN72NW7PI', '5ZE02WM6O1HK', '4PV8SF1DZDM9', '49VFRG181T1S', '5DIZOI5UZ72E', '5X1V12XNQI6M', '680I4RZFG1XC', '7HPX45GTYWQ0', '29JCNSRLQ82E', '1TOK27T3VHQJ', '78UUPFTD1CV5']"
1L1KWCXKURBL,LITHIC 7-Piece Camp Cookset,"The LITHIC 7-Piece Camp Cook Set opens up the menu to a wide range of culinary options at the campsite. With three pots, three strainer lids, and a frying pan, you have a versatile cooking setup that's great for group camping. Made with hard-anodized aluminum, this set is built to take a beating out there. The locking handles and silicone grips keep you from spilling or burning your hands when you pull’em off the heat, and every piece nests together for compact storage and transport.    Product Features:      Hard anodized 2.7L pot, 1.8L pot, 0.9L Pot, and a 7.5 in frying pan, lets you cook up a huge meal for multiple hikers in a snap. The whole cookset weighs in at slim 2.2 lbs, keeping your pack light while resisting dents and dings on the trail due to the lightweight, hard anodized aluminum construction. Sturdy coated handles prevent burns while cooking and lock into place to stay strong while cooking and hold the nested pots in place for storage in your pack. Nesting design takes up a small 7.7 x 7.9 x 6 in in your bag, and easily fits most fuel canisters and the LITHIC Ultralight Backpacking Stove within the pots. Three pot lids - one to fit each pot - have integrated straining holes to make draining water easier than in your kitchen at home.      Lithic Limited One Year Warranty  New Lithic-branded products will be free from defects in workmanship and materials for one year from the date of purchase.  If a product fails due to a manufacturing defect or defective workmanship, you will be provided a refund of the product or a replacement product, in the manufacturer’s discretion, subject to the limitations described here.  If the exact product is not available for replacement, a product of equal value and similar type will be provided.  This warranty does not cover damage or malfunctions caused by normal wear and tear, abuse, accident, neglect (including burns, cuts, water damage, or mold), improper handling or storage, misuse, vandalism, acts of God or other causes external to the product.  This warranty is valid only to the original purchaser of the product as indicated on the original sales invoice.      This warranty gives you specific legal rights, and you may have other rights, which vary from state to state.      In the event of a defect and in order to get the benefit of the warranty, you may submit a claim in accordance with the following instructions:     For claims relating to cookware, contact:  export3@fire-maple.com      ",https://walmart.com/ip/1L1KWCXKURBL,Sports & Outdoors,/Lithic Camp Cookware,$44.96,4.0,4 ratings,"['3X1KCTC1SBB9', '4Y12CPSZC03V', '7H8OIK8O62G6', '2XZ97VDWYX9E', '0S8OEKNAHBE3']"
3T6TAKGKO98H,Gotham Steel 15 Piece Nonstick Copper Cookware Set,"Gotham Steel 15-Piece kitchen and cookware set, about the Product: Gotham Steel is the first Product of its class to actually utilize high-grade titanium and ceramic as surface finishing. This sophisticated combination not only ensures maximal durability it also allows for multi-functional, all-around usage. Titanium plus ceramic coating faqs high-heat threshold to sear perfectly browned steaks! everything just slides right off, even burnt chocolate and cheese. Food flavor is not altered when cooking tomato-based or any acidic food products thanks to the ceramic component! the non-stick surface cleans easy! versatile: for stove-top cooking, or baking! rust-proof all over. Coating doesn't peel off with constant usage and washing. Set includes: 1) 8.5-Inch Gotham Steel frying pan 2) 10.25-Inch Gotham Steel frying pan 3) lid for 10.25-Inch pan 4) 1.5-Quart Gotham Steel pot 5) lid for 1.5-Quart pot 6) 2.5-Quart Gotham Steel pot 7) lid for 2.5-Quart pot 8) 5-quart Gotham Steel pot 9) lid for 5-quart pot 10) aluminum steamer insert 11) 9.5"" deep square pan, 12) lid for deep square pan, 13) fry basket, 14) steam rack 15) 9.5"" shallow square pan.  Ultra-non-stick everything just slides right off the pan Gotham Steel weighs less than frying pans of comparable sizes! Complete cooking and kitchenware set (see description below for components) Oven safe up to 500 Degree dishwasher safe As seen on TV and endorsed by Chef Daniel green Ultra-durable, scratch-proof and metal utensil safe Ti-Cerama (ceramic reinforced with Titanium) nonstick interior coating is PTHE, PFOA and PFOS free      ",https://walmart.com/ip/3T6TAKGKO98H,Household Essentials,/As Seen on TV Kitchen and Home,$149.99,4.3,65 ratings,"['15K3EVH5P74V', '29JCNSRLQ82E', '1K94GOFVMYY7', '61CIZ77HBICN', '3E7P72IMDRGM', '78M8YBPT7ZD1', '2WL8ECY0V9L1', '3LU73WZ64KJR', '79ESGEQYVEW7', '3OOZS14L056O', '57D50RTZ4FE5', '2ESYL14JFRGW', '616MT8W7X8CN', '315D0L8HSBYV', '36XQREH6SSED', '680I4RZFG1XC', '7HPX45GTYWQ0', '1TOK27T3VHQJ', '78UUPFTD1CV5', '5S1DLB2IQTRD']"
2E9MSS6V9U0N,LITHIC 4-Piece Backpacking Cookset,"The LITHIC 4-Piece Backpacking Cook Set is a bundle of cooking pots for lightweight backpacking. All four pots nest together for compact storage, and are made from hard anodized aluminum for rugged durability in the backcountry. The silicone-coated folding handles provide extra grip and burn protection, and when needed you can use the smaller pots as lids for cookin' and bowls for eatin'.    Product Features:      Hard anodized 1.4L and 0.9L pots are perfect for cooking a filling meal for two hikers in a snap. Smaller 0.7L and 0.45L pots double as a pot lid, or a bowl for your gourmet meal - we won't tell you how to use them, you do you. The whole cookset weighs in at an insanely light 1 lb, keeping your pack as light as possible while resisting dents and dings on the trail due to the lightweight, hard anodized aluminum construction. Sturdy coated handles prevent burns while cooking and fold flush to the side of the pots. Nesting design only needs 5.6 x 5.6 x 6.5 in in your bag and easily fits most fuel canisters and the LITHIC Ultralight Backpacking Stove within the pots.      Lithic Limited One Year Warranty New Lithic-branded products will be free from defects in workmanship and materials for one year from the date of purchase.  If a product fails due to a manufacturing defect or defective workmanship, you will be provided a refund of the product or a replacement product, in the manufacturer’s discretion, subject to the limitations described here.  If the exact product is not available for replacement, a product of equal value and similar type will be provided.  This warranty does not cover damage or malfunctions caused by normal wear and tear, abuse, accident, neglect (including burns, cuts, water damage, or mold), improper handling or storage, misuse, vandalism, acts of God or other causes external to the product.  This warranty is valid only to the original purchaser of the product as indicated on the original sales invoice.    This warranty gives you specific legal rights, and you may have other rights, which vary from state to state.      In the event of a defect and in order to get the benefit of the warranty, you may submit a claim in accordance with the following instructions:     For claims relating to cookware, contact:  export3@fire-maple.com      ",https://walmart.com/ip/2E9MSS6V9U0N,Sports & Outdoors,/Camping Cookware,$29.97,4.8,4 ratings,"['1GD7O6OEA8B0', '1L1KWCXKURBL', '5SRG3E89LB5X', '4LFNW4HQPN8X', '4XNGQB8JZ54I', '2XX8MZRT2X4Z', '750JBTYV8QDC', '5GAKF8JYP86T', '14PTANHWDQMT', '7H2SKES6HPR4', '2VNNW1P6CG8L', '1E480IUFT1QV', '0VMZSBQSSGRB', '57EGTTVER2XX', '4ZPZMUB009SJ']"
61CIZ77HBICN,"Gotham Steel - 6 Quart XL Nonstick Copper Deep Square All in One 6 Qt Casserole Chef’s Pan & Stock Pot- 4 Piece Set, Includes Frying Basket and Steamer Tray, Dishwasher Safe","Meet the Gotham Steel pan with our revolutionary ti-cerama coating that combines super strong titanium fused with super slick ceramic for the perfect balance of nonstick and durability. With nothing sticking to the pan and food sliding off like you're cooking on air, Gotham Steel will change the way you cook &Nash; and clean. We ve tried everything from burnt cheese to melted candy with the same exhilarating result - nonstick and easy clean up. set includes: deep square pan with lid fry basket, steam rack downloadable PDF Link of 50 cooking recipesGotham Steel - 6 Quart XL Nonstick Copper Deep Square All in One 6 Qt Casserole Chef’s Pan & Stock Pot- 4 Piece Set, Includes Frying Basket and Steamer Tray, Dishwasher Safe:  COMPLETE SET - 4 Piece Deep Dish Square Pan set includes an extra large 6 quart capacity pot, tempered glass lid, frying basket and steamer insert  MULTIPURPOSE POT - unique design and square shape allow for baking, frying, broiling, sautéing, steaming, braising & much more. ROASTING & CASSEROLE PAN for pork loin, baking dish for casseroles, frying pan for chicken, steaks, potatoes, veggies & more, or as a slow cooker for soups and broths. ULTRA NONSTICK - Award winning ceramic and titanium coating ensures the ultimate release -- everything just slides right off, No need to season the pan ALUMINUM CONSTRUCTION - Solid aluminum composition ensures even heating distribution all around  OVEN SAFE up to 500 degrees Fahrenheit INDUCTION CAPABLE - the pot is suitable for all stovetops, including induction DISHWASHER SAFE for effortless cleanup TOXIN FREE – All Gotham Steel products are PTHE, PFOA and PFOS free ",https://walmart.com/ip/61CIZ77HBICN,Household Essentials,/As Seen on TV Kitchen and Home,$32.79,4.4,103 ratings,"['1BTUSOIM0VTZ', '2T7EZ3YIRA78', '2WL8ECY0V9L1', '7LHCSP0VGEFD', '62YLW2WW0Q80', '1CCFEGRHG4EK', '3OOZS14L056O', '2SY0XQICQWX3', '3ZX0U4MZ23H1', '2ITKASS26REG', '2ESYL14JFRGW', '29JCNSRLQ82E', '15K3EVH5P74V', '57D50RTZ4FE5', '616MT8W7X8CN', '680I4RZFG1XC', '7HPX45GTYWQ0', '1TOK27T3VHQJ', '78UUPFTD1CV5', '5S1DLB2IQTRD']"
14PTANHWDQMT,Ozark Trail 3 Piece Cast Iron Skillet Set,"The Ozark Trail 3 Piece Cast Iron Skillet Set is made of durable cast iron that will last for generations. Bake, broil, fry & stew your favorite meal, enjoying a unique and hearty flavor. These skillets feature an easy pour lip on the side and a loop on the handle, making them easy to hang up on a hook after use. A true space saver! All cookware pieces are pre-seasoned with natural plant oil for a superior cooking surface. With the Ozark Trail 3 Piece Cast Iron Skillet Set, you will have the versatility to create any meal for any size group.Set Features:   8 inch skillet 10.5 inch skillet 12 inch skillet              DURABILITY- These skillets are made from sturdy cast-iron material, promising years of re-use.  DELICIOUS- Pre-seasoning gives your food a unique & hearty flavor that you will come to expect.  DUAL-USE- Enjoy all of the delicious flavor of an outdoor grill, with the option to cook indoors conveniently.  EASY GRIP- The loop handle, adds extra stability when lifting a full pan.  LET'S GO CAMPING- Great option for campers to use when cooking over an open fire.  HAND WASH ONLY           ",https://walmart.com/ip/14PTANHWDQMT,Sports & Outdoors,/Camping Cookware,$24.95,4.3,1114 ratings,"['4B39VJF0YDI8', '57EGTTVER2XX', '1E480IUFT1QV', '2SRJSG47IN1C', '3UQVWBH6NDJ4', '3457VIMT4209', '1W6UYDO1K26P', '68VA76GF1XW2', '3XGD15UZALMH', '2YM6JOQH7EQF', '2V2KO67IK7A9', '7E6HXHPAE10L', '4BTNKAJ1MJWQ', '0ZDSK94T9QAE', '5YCDWHO58E2U', '2VNNW1P6CG8L', '0VMZSBQSSGRB', '4XNGQB8JZ54I', '4ZPZMUB009SJ', '750JBTYV8QDC']"
42POWARY5IC1,"Lodge 15"" Camp Oven Lid Lifter, A5","Once again, we remain true to the legacy started by the great grandfather, Joseph Lodge, as the sole American manufacturer of cast iron cookware. The Lodge Camp Dutch Oven Lid Lifter is essential to a safe camp for Dutch Oven cooking. The Lodge Camp Dutch Oven Lid Lifter features the ?T? bar design to lift hot lids off coals and helps move Dutch Ovens from fire to table. The Lodge Camp Dutch Oven Lid Lifter is made of 9mm steel bar stock with a high temperature black finish. The Lodge Camp Dutch Oven Lid Lifter is designed with a hanging loop at the end and a heat diffusing spiral handle great for lifting rotating or moving a hot lid. The Lodge Camp Dutch Oven Lid Lifter is the perfect fit to any and all camp fire or back yard grilling enthusiast Cast Iron assortment. The ?T? bar design does fit ALL Lodge Dutch Ovens. Now, Let?s Eat!!High Heat Black Finish.",https://walmart.com/ip/42POWARY5IC1,Sports & Outdoors,/Camp Cooking Accessories,$13.46,4.5,37 ratings,"['791TMKC3HIKZ', '4JI2VP3CWNVS', '2O077SUJWU4X', '5CNFCP4DA8LD', '6HW4VART0QPZ', '5121U30ZN1SN', '11Z0B8XT259O', '2XG9TLXK53AT', '586O1AJ75VSM', '4VBTVEKD5482', '1PO96KTNWSOP', '4BW1G3S5EOEC', '4WVCKGE5Z5I8', '35788C4BQAKN', '2YM6JOQH7EQF']"
6LUQ4FPT15WI,"FoodSaver 8"" x 20' Vacuum Seal Rolls, 2 Pack",,https://walmart.com/ip/6LUQ4FPT15WI,Home,/Vacuum Sealers,$16.98,4.8,1432 ratings,['Not available']
339DFEXSEVC0,"Rubbermaid Take Alongs Food Storage Container Bowls, 6.2 cups, 3 Count","Medium Bowls 50 oz Containers + Lids Product Features  With Quik Clik Seal!? 6.2 cups Microwave-safe BPA free Lid clicks to container for a tight seal Ridged lid for secure stacking Handy measuring marks Medium Bowls Value Freezer, microwave reheatable, dishwasher    Sleeve - Recyclable  100% Recycled Paperboard®  Rubbermaid Incorporated, Huntersville, NC, 28078-1801, U.S.A.  © 2015  A Newell Rubbermaid? Brand",https://walmart.com/ip/339DFEXSEVC0,Household Essentials,/Food Storage Containers,$2.86,4.8,54 ratings,"['5TOSS0QF5HCK', '18QQY98ENVZT', '4K70ZUHHIX6Y', '7GFBG1Q5XHJ9', '55S4SQOQOIGI', '1HC0AV3WRK3X', '1MLWRRPT2BWL', '78M8YBPT7ZD1', '3MV0STH1OHPV', '416PFB1MHSV6', '3QDF4WP2G6YS', '0S74EC2DYUW4', '1G6CF67VYT09', '6RRWRS69DWYO', '1RBG7P53OUTG', '3Z0FX1VDD7QB', '5OVLAMIX8E5A', '7AK2NONLV9B4', '0WX9SZJB4SMA', '4ZZ6AGC4H8ES', '4ZZ6AGC4H8ES', '5C0TTHGBL04J', '3LWCVJ0LIJAQ', '26AFNEAWZ0R4', '5G770OSQR4DX']"
6LUQ4FPT15WI,"FoodSaver 8"" x 20' Vacuum Seal Rolls, 2 Pack",,https://walmart.com/ip/6LUQ4FPT15WI,Home,/Vacuum Sealers,$16.98,4.8,1432 ratings,['Not available']
6LUQ4FPT15WI,"FoodSaver 8"" x 20' Vacuum Seal Rolls, 2 Pack",,https://walmart.com/ip/6LUQ4FPT15WI,Home,/Vacuum Sealers,$16.98,4.8,1432 ratings,['Not available']
339DFEXSEVC0,"Rubbermaid Take Alongs Food Storage Container Bowls, 6.2 cups, 3 Count","Medium Bowls 50 oz Containers + Lids Product Features  With Quik Clik Seal!? 6.2 cups Microwave-safe BPA free Lid clicks to container for a tight seal Ridged lid for secure stacking Handy measuring marks Medium Bowls Value Freezer, microwave reheatable, dishwasher    Sleeve - Recyclable  100% Recycled Paperboard®  Rubbermaid Incorporated, Huntersville, NC, 28078-1801, U.S.A.  © 2015  A Newell Rubbermaid? Brand",https://walmart.com/ip/339DFEXSEVC0,Household Essentials,/Food Storage Containers,$2.86,4.8,54 ratings,"['5TOSS0QF5HCK', '18QQY98ENVZT', '4K70ZUHHIX6Y', '7GFBG1Q5XHJ9', '55S4SQOQOIGI', '1HC0AV3WRK3X', '1MLWRRPT2BWL', '2MEZU1MO2J1W', '416PFB1MHSV6', '0TIGCP979YOI', '3QDF4WP2G6YS', '0S74EC2DYUW4', '1G6CF67VYT09', '6RRWRS69DWYO', '1RBG7P53OUTG', '3Z0FX1VDD7QB', '5OVLAMIX8E5A', '7AK2NONLV9B4', '0WX9SZJB4SMA', '4ZZ6AGC4H8ES', '4ZZ6AGC4H8ES', '5SA1NK01VDWI', '5C0TTHGBL04J', '2VBQTO2SDNDX', '26AFNEAWZ0R4']"
7J3C1K121SKP,MAGIC CHEF 1.5CU IN CMPCT ELEC DRYER,MAGIC CHEF 1.5CU IN CMPCT ELEC DRYER-MCSDRY15WMAGIC CHEF MCSDRY15W Compact 1.5 Cubic-ft Electric Dryer,https://walmart.com/ip/7J3C1K121SKP,Home,/Magic Chef Dryers,$345.03,0.0,0 ratings,"['10HXWQR75PBH', '4GUBCGKTN19Q', '13G12C1XKK8U', '20L3S5H7I8RD', '4O15EMO4CI11', '54M4B4TATWOP', '3ZOYGVAY7X5W', '20L3S5H7I8RD', '2V9EY0FO9JHM', '5H53A7PUSNC9']"
339DFEXSEVC0,"Rubbermaid Take Alongs Food Storage Container Bowls, 6.2 cups, 3 Count","Medium Bowls 50 oz Containers + Lids Product Features  With Quik Clik Seal!? 6.2 cups Microwave-safe BPA free Lid clicks to container for a tight seal Ridged lid for secure stacking Handy measuring marks Medium Bowls Value Freezer, microwave reheatable, dishwasher    Sleeve - Recyclable  100% Recycled Paperboard®  Rubbermaid Incorporated, Huntersville, NC, 28078-1801, U.S.A.  © 2015  A Newell Rubbermaid? Brand",https://walmart.com/ip/339DFEXSEVC0,Household Essentials,/Food Storage Containers,$2.86,4.8,54 ratings,"['5TOSS0QF5HCK', '18QQY98ENVZT', '4K70ZUHHIX6Y', '7GFBG1Q5XHJ9', '55S4SQOQOIGI', '1HC0AV3WRK3X', '78M8YBPT7ZD1', '1MLWRRPT2BWL', '2MEZU1MO2J1W', '3MV0STH1OHPV', '3QDF4WP2G6YS', '0S74EC2DYUW4', '1G6CF67VYT09', '6RRWRS69DWYO', '1RBG7P53OUTG', '3Z0FX1VDD7QB', '5OVLAMIX8E5A', '7AK2NONLV9B4', '0WX9SZJB4SMA', '4ZZ6AGC4H8ES', '4ZZ6AGC4H8ES', '5SA1NK01VDWI', '2VBQTO2SDNDX', '3LWCVJ0LIJAQ', '1S5UR3W0Z414']"
