Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count
5M1U2V4WYXMP,AirPods Case [Front LED Visible] GMYLE Silicone Protective Heavy Duty Armor Earbuds Case Cover Skin with Keychain Compatible for Apple AirPods 1 & 2 (Black),,https://walmart.com/ip/5M1U2V4WYXMP,Gifts & Registry,/Gift Finder,$9.98,4.3,11 ratings
5MBRWB0M25JA,Headphones - In-Ear HD Stereo Noise Cancelling Sweatproof Sport Earphones Earbuds Flat Wired with Apple iOS Samsung and Android Compatible Microphone and Remote (Black 3-Pack),"Get Powered with Power Gadgets? In-Ear Powerful Noise Isolating Headphones!PowerGadgets World Famous Brand ⚡Certified Premium Headphones with Clear Microphone Sound and Noise Isolating Headset Designed to Not Only Provide High Quality Sound, but Fits Snugly into your Ears. Creating Better Sound Isolation and Minimizes External Sound Interference Enjoy Music The Way It's Meant to Be HeardGenerate Excellent Tune Quality. Strong Bass and Adequate Highs without Distortion. Hear Every Details Clearly when Listening to Music and Watching Movies. Stereo Sound Quality Deliver Premium Sound with Fine-Tuned Acoustics that Balance Strong Bass, Soaring Highs, and Clear Mids. With No Distortion and a Very Natural Feel. The Sound is Clear and Loud. Cutting Edge Form Our Lightweight Headphones are Ergonomically Designed with Angles that Match your Ear Canals so you can Enjoy your Music in Total Comfort. Button RemoteAccessible 3-Button Remote Allows you to Control your Music and Take Calls on the Go. Our Noise Isolating Fit and Crystal Clear Microphone Makes Conversations Sound Intimate Even in Loud Environments. Features Music Playback | Answer/End Calls | Forward/Backward | Play/Pause all features on a Single Button Compatible to all iPhone Devices Compatibility iPhone 8, iPhone 8 Plus, iPhone X, iPhone 7, iPhone 7 Plus (Only With Adapter) iPhone 6, iPhone 6 Plus, iPhone 6S, iPhone 5S, iPhone 5, iPhone 4S, iPhone 4 iPad Pro Air 2 Mini iPod Touch Samsung Galaxy S8/ S7/ S7 Edge/ S6/ S6 Edge / S5 / S4 / S3 Galaxy Note 5 / 4 Galaxy Tab, Microsoft Surface, Surface Pro Google Pixel XL, Nexus HTC One LG Moto Z / X / G4 Play / Moto G5 Plus BLU, ZTE, Nokia, OnePlus, Sony, Blackberry Android and Windows Smartphones and Tablets, Computers and Other 3.5MM Audio Devices ♥ Broad Compatibility : iPhone X iPhone 8 & iPhone 7 (Only With Adapter) SE, 6S, 6S Plus, 6, 6 Plus, 5S, 5C, 5, 4S, 4, iPad 4 with Retina Display, Mini with Retina Display, Mini, 4, 3, 2, 1, iPad Air, iPod Touch, Nano, Shuffle, Mini, All Other Apple iOS Models, Samsung S8 S7 S6 S5 S4 S3, All Samsung Models, Android and Windows Smartphones and Tablets, Computers 3.5MM Audio Devices ♣ High-Fidelity Sound : Precision Engineered Double 6.0 MM Drivers, Produce Incredible HIGH Definition Sound Quality with Deep Intense Bass and Crystal Clear Treble. ♦ Noise Isolation : Reduced Outside Noises, Enable to Listen to your Music in Peace. Dynamic Deep Bass and High Resolution Treble Sound, Resistant to Sweat Damage. Made with Premium Materials. Precise Production Guarantees a Long Service ♠ Perfect Workout Headphones : Designed with Perfect Ergonomic Fit to Guarantee Comfortable Fit and Fatigue-Free Ears, Never Worry about the Earbuds Falling Off in a Gym During Workout or Yoga. ♥ Intelligent Control Technology : In-Line Remote Control is Compatible with iPhone, iPad and Android, Allowing you to Conveniently Control Volume, Select Songs, and Take Calls. Superior ",https://walmart.com/ip/5MBRWB0M25JA,Electronics,/Headphones,$14.99,4.4,8 ratings
1SADW3YS0NDR,Monster Bluetooth FM Transmitter with USB Charging Adapter and Built-in Mic,The Monster Bluetooth FM Transmitter with USB Charging Adapter and Built-in Mic has everything you need to stay connected on the road. This device wirelessly transmits the audio from your Bluetooth compatible device through your car’s sound system. There are a variety of controls on the transmitter to help you cycle through your music library. The transmitter also comes equipped with a 2-port 3.4A USB-A charging adapter to keep your devices charged on the go. Connected to the adapter is a 2ft cord with a hands-free mic which also includes a button to answer and end calls. This device also supports Siri and Google Assistant activation for voice controls.   Wirelessly transmits audio form BT compatible device to your car’s sound system Comes equipped with a 2-port 3.4A USB-A charging adapter Hands-free mic with button for answering and ending calls Supports Siri and Google Assistant Controls on transmitter helps to cycle through music ,https://walmart.com/ip/1SADW3YS0NDR,Electronics,/FM Transmitters,$14.88,4.7,37 ratings
0RLJ1ORE9YVC,Skullcandy Hesh 2 Wireless Bluetooth Headphone,"Get crystal-clear sound and more with Skullcandy Hesh 2 Wireless Bluetooth Headphone. These lightweight headphones are designed for superior performance, with a new, streamlined, sleek profile for a subtle touch of style. The Skullcandy Bluetooth headphones deliver high-quality sound with proprietary Supreme Sound technology. They're compatible with any Bluetooth-enabled device for effortless use with iPhones and Android smartphones, MP3 players, computers, stereos and more. Wireless functionality and a built-in rechargeable battery make it easy to listen to music, audiobooks, podcasts and more for up to 15 hours. They can be easily converted to wired headphones with an included backup cable. Handy onboard controls to allow you to answer phone calls or change the music with just a touch. A flexible, ultra-durable headband and plush, synthetic leather ear pads allow for a more comfortable wearing experience. A travel bag is included for easy storage.Skullcandy Hesh 2 Wireless Bluetooth Headphone:  Compatible with any Bluetooth-enabled device Skullcandy headphone with Supreme Sound technology Up to 15 hours play time on built-in rechargeable battery Wired listening with included backup cable On-board controls for phone calls and music Skullcandy Bluetooth headphone can be used with iPhones, MP3 players, computers, stereos and more 50mm drivers for superior performance and crystal-clear sound Plush, synthetic leather ear pads for a more comfortable experience Flexible, ultra-durable headband for comfortable wear and lasting, reliable performance Solid black color  Over-ear style Travel bag included for effortless portability and easy storage ",https://walmart.com/ip/0RLJ1ORE9YVC,Electronics,/Headphones,$49.00,4.1,170 ratings
1V8AWBKQQCA8,Upgraded Bluetooth 5.0 Wireless Earbuds Bluetooth Headphones with 240 Hour Playtime Deep Bass HiFi 3D Stereo Sound Built-in Mic Earphones with Portable Charging Case for Smartphones and Laptops,"Why choose Cshidworld wireless earbuds?   Upgraded Bluetooth 5.0 Stereo Sound Quality with Deep Bass  STABLE CONNECTIVITY- Never disconnect during use  LONGER BATTERY LIFE-Up to 240 Hours  Supports both earbuds for phone calls.  30 DAYS NO REASON MOENY-BACK GUARANTEE    Feature:  Bluetooth version: Bluetooth 5.0  Working distance: ≥10M  Music playtime: 7 hours  Call time: 10 hours  Headphone battery capacity: 55mAh  Charging box battery capacity: 3000mAh  Headphone Charging time: about 1 hours  Charging box charging time: about 1.5 hours    How to use?  a. Open Charging Dock case, take out the earbuds.  b. Auto power on & paring--After taking out earbuds, they will automatically power on and pair to each other.(Voice Notice: Power on --->TWS Connected)  c. Pairing with cellphone--Open cellphone bluetooth and set it as Open detection, when ‘G33’ appears in available devices, press to connect. The LED flash in Blue continuously.(Voice Notice: Connected)  d. Power off--The earbuds will power off after put them back to the charging pock.(Voice Notice: Power off)    Important Notice for Single Earbud using  a. The earbuds can be used individually (each earbud pairs to separate cellphone)  b. Before using as single earbud separate pairing, all the previous “G33” Pairing records need to be erased  c. While use Left (or Right) earbud separately, press and hold the function button for 5s, earbud enters manual pairing mode, the LED flashes between Red and Blue, open cellphone Bluetooth and search for “T10” and then connect. The LED will be on in Blue after Successfully connected. (Voice Notice: Pairing--->Connected)  d. After using the earbuds as single mode and go back to use as dual earbuds connection, all “T10” pairing records in the cellphone need to be erased in advance.   [Real Stereo Sound Quality with Deep Bass]-Upgraded Bluetooth 5.0 and lossless HD rendering technology that produce incredible sound quality with deep bass. High Quality Bluetooth Chip, Which Eliminate Noise and Echo. DSP-Equipped audio processor, Provide Bass Sound . You will be immersed in Music World. [ONE-STEP PARING TECHNOLOGY] You don’t need any skills to use earbuds.The Twins Earbuds Turn On and Pair with Each Other Automatically When Take Out of the Charging Case; Turn Off and Charge Automatically When Put them Back into the Charging Case. [Secure Fit&Comfortable Design]Andore wireless earbuds are upgraded the designed to comfortably fit in your ear, Suitable for almost everyone's ears.The super musical outputs are light and comfortable to wear for long hours with no pain. [LONGER BATTERY LIFE-Up to 35 Hours] It is up to 7 hours playing time when headphones fully charged. Else the portable charging case could recharge the earbuds 5 additional times. The total play time could be up to 35 hours. [AFTER-SALE SERVICE] 30 DAYS NO REASON MOENY-BACK GUARANTEE and 18 moths Replacement Warranty, support 7*24h technology service, 24 hours quick reply.Just contact us directly at our customer support if you have any questions. ",https://walmart.com/ip/1V8AWBKQQCA8,Electronics,/Headphones,$28.99,4.1,56 ratings
42ZQTEAOFNEA,Craig Personal AM/FM Radio Cassette Player with Headphones,"This Craig Personal AM/FM Radio Cassette Player with Headphones features a removable belt clip. Craig Personal AM/FM Radio Cassette Player with Headphones:  Cassette player with auto-stop system AM/FM stereo radio 3 keys button Removable belt clip Stereo headphones DC operation (uses 2 AA batteries, not included) ",https://walmart.com/ip/42ZQTEAOFNEA,Electronics,/Boomboxes,$16.49,3.1,41 ratings
7AIBAWULQU02,Uniden 800 MHz 300-Channel Base Mobile Scanner (BC355N),"The Uniden 800 MHz 300-Channel Base Mobile Scanner BC355N is a compact base with mobile scanner and one of the most user-friendly communication products available today. It's narrowband compatible up to 800MHz with 300 channels to choose from. This mobile radio scanner also boasts Close Call RF Capture Technology with do-not-disturb and temporary lockouts for your convenience. It also has search lockouts as well. The Uniden mobile scanner comes equipped with a backlit display that makes it easy to view the channel, even in the darkest of rooms. It has a 100 channel/sec scan speed maximum so you can go through them quickly and easily. This Uniden 800 MHz 300-Channel Base Mobile Scanner BC355N has an AC adapter, DC power cable and automotive power outlet plug so it can be used anywhere.The BC355N is a compact base / mobile scanner and one of the most user-friendly communication products available today. Uniden 800MHz 300-Channel Base Mobile Scanner (BC355N):   300 channels Close Call RF capture technology Uniden mobile scanner with pre-programmed service search Temporary lockout Search lockouts The mobile radio scanner comes equipped with a backlit display making it easy to view the channel even in the dark 100 channel/sec scan speed (max) Frequency coverage AC adapters, DC power cable and automotive power outlet plug This Uniden scanner is designed to help promote public safety and can be counted on to pick up important transmissions Uniden base scanner is one of the most user-friendly communication products available today ",https://walmart.com/ip/7AIBAWULQU02,Office Supplies,/Scanners,$94.99,3.6,77 ratings
3VRHLFFHBGPE,"GPX Cassette Player with AM/FM Radio, CAS337B, Black/Red","Dig up your old cassette tapes and let the nostalgia begin! The GPX CAS337B Cassette Player with AM/FM Radio allows you to listen to cassettes or AM/FM radio with the built-in speaker or the included stereo earbuds. It also features the ability to record to cassette with the built-in microphone. This cassette features DC power input which requires an AC/DC power adapter(not included), DC battery power requires 2 AA batteries(not included) and auto stop at tape end. A complete User's Guide is includes and a 90-Day Warranty is offered. Auto-stop at tape end Voice recording Stereo headphone jack Analog volume control Built-in FM wire antenna Built-in AM antenna Includes stereo earbuds, detachable belt clip, warranty and user's guide Built-in microphone AM/FM radio (direct tuning) Built-in speaker DC power input: requires an AC/DC power adapter (not included) DC battery power: requires 2 AA batteries (not included) 90-Day Limited Warranty ",https://walmart.com/ip/3VRHLFFHBGPE,Electronics,/Boomboxes,$15.85,3.9,136 ratings
0X01H8WZF701,Refurbished Beats by Dr. Dre PowerBeats Pro Black In Ear Headphones MV6Y2LL/A,*This item is REFURBISHED. Beats Pro Totally Wireless Earphones - BlackRefurbished Beats by Dr. Dre PowerBeats Pro Black In Ear Headphones MV6Y2LL/A,https://walmart.com/ip/0X01H8WZF701,Electronics,/Beats by Dr. Dre Headphones,$158.99,3.7,36 ratings
3FJ3MSPV9G1U,BOSS AUDIO TUBE Black Weatherproof IPX5 Portable Bluetooth Marine Speaker System,BOSS AUDIO TUBE Black Weatherproof IPX5 Portable Bluetooth Marine Speaker System,https://walmart.com/ip/3FJ3MSPV9G1U,Electronics,/Portable Wireless & Bluetooth Speakers,$38.82,3.7,18 ratings
6OMTNQ9OK8JM,"WALFRONT 30s Recordable Music Sound Voice Module Chip 0.5W with Button Battery , Recording Module, Recording Chip",,https://walmart.com/ip/6OMTNQ9OK8JM,Electronics,/Voice Recorders,$8.79,3.7,7 ratings
6COMMWA5E0LK,Panasonic RF-2400 Am/Fm/Weather Alert AC/DC Portable Radio,"Enjoy the confidence a traditional battery powered portable AM/FM radio provides during a lazy day at the beach or severe weather. The Panasonic RF-2400 Portable AM/FM/Weather Alert AC/DC Portable Radio features a large, easy-to-read radio dial with a separate scale for AM and FM tuning and a built-in LED indicator for low-light tuning. This portable radio is equipped with a ferrite rod AM antenna, a telescoping FM antenna and a 4 in. dynamic speaker for delivering crisp, high-quality sound. A 3.5 mm. port accepts mono earphones. The RF-2400 can be powered using the included AC cable or 4 AA batteries, so you can use it at home or on the go. It's also compact and portable enough to take the beach, ball game or camping trip, and stores easily in any home emergency kit.Ideal For On-The-Go Listening To Music, Sports, Weather & Emergency BroaDCasts  Station Display & Tuner Dial Are Large & Easier To Tune  4"" Speaker   Ferrite Rod AM Antenna  Telescoping FM Antenna  Mono Earphone/Headphone Output  Operates On 120V Ac Or 4 Aa Batteries  Dim: 4.75""H X 9.25""W X 3.25""D",https://walmart.com/ip/6COMMWA5E0LK,Electronics,/Radios,$46.37,4.4,92 ratings
6OSTLXGFJTT3,USB Car Charger Car Adapter Chargers Wireless In-Car Bluetooth FM Transmitter MP3 Radio Adapter Car Kit,,https://walmart.com/ip/6OSTLXGFJTT3,Electronics,/FM Transmitters,$10.98,4.5,2 ratings
1E5C99TYZMU4,"2020 Newest Version Bluetooth Earbuds In-Ear Wireless Headset 4.1, One Step Pairing iPhone Android All Smart Phones, Ergonomic Stereo Earplug Earbuds w/Mic for Cell Phones/Tablet/PC, T9, Purple, S9489",,https://walmart.com/ip/1E5C99TYZMU4,Cell Phones,/Bluetooth Headsets,$19.99,2.8,23 ratings
3MA8Y8DMVFSN,Refurbished Like New Samsung Galaxy Buds Bluetooth Wireless Earbud + Wireless Charging Case,"The item in this listing is in Open Box condition. It comes in original packaging which may be slightly distressed. The item is 100% functional and in near perfect cosmetic condition with the possibility of a few light hair marks. Includes original accessories.   Premium sound Tuned by AKG, an optimized driver offers substantial bass, while a volume driver gives you a wider range of sound. Power up to power on - Get up to six hours of battery life with an additional seven hours from the case that doubles as a wireless charger. Just what you want to hear - Control how much surrounding noise you want with Ambient Aware. Quick Ambient Mode lets you hear traffic, flight announcements and coworkers calling out to you The Galaxy Buds pairs with both Android and iOS compatible devices via Bluetooth connection. Use with a smartphone and tablet running Android 5. 0 or higher & RAM 1. 5GB above. Automatic sync and Ambient Aware Mode only available for Android These refurbished Galaxy Buds are in excellent working condition and good cosmetic condition and could contain slight scratches or blemishes  ",https://walmart.com/ip/3MA8Y8DMVFSN,Electronics,/Earbuds and In-ear Headphones,$49.99,2.5,15 ratings
3PP7970DB87M,onn. Neckband Earphones,"Lose the wires and stay connected! Enjoy all the benefits of hands-free listening without missing a beat. Our Wireless Neckband Earphones give you an entire day - 24 hours - of battery life on a single charge. We’ve included a built-in microphone for hands-free calling or having your voice assistant play your favorite song. Doesn’t that sound like music to your ears? Groove onn. We’re onn. to something here. We took the hassle out of buying electronics and built a brand that’s fresh and simple. With delightful pops of color, finding the right product has never been easier. Say goodbye to stressful decision-making and fear of the electronics aisle. Our mission is simple… to deliver great products and make it easy. Choose onn. and get back to using your brainpower for the important things in life… like pondering the question, ""What should I binge watch this weekend?” onn. Wireless Neckband Earphones:  Built-in microphone Vibrating alerts Bluetooth technology streams audio from all your devices Neckband controls 24 hours of playtime Up to 33 ft (10 m) wireless range IPX4 splash-proof ",https://walmart.com/ip/3PP7970DB87M,Electronics,/onn. Headphones,$29.88,4.2,60 ratings
3T1UG20W69GN,Uniden BC125AT 500-Alpha Tagged Channel Hand-Held Scanner,"Monitor police and fire departments with the Uniden BC125AT 500-Alpha Tagged Channel Hand-Held Scanner. It features 500 channels in 10 bands, including civilian and military, and has a programming port for adding even more channels. CloseCall RF capture technology helps you detect nearby radio frequencies, while Do Not Disturb mode prevents close call checks during a transmission. This Bearcat handheld scanner also comes equipped with other features such as alpha tagging, priority search and weather alerts. All information is clear and easy to read on the backlit LCD display. Included with the scanner is an antenna, batteries and a USB cable.  Uniden BC125AT 500-Alpha Tagged Channel Hand-Held Scanner:  500 channels in 10 bands CloseCall RF capture technology detects nearby radio frequencies Do Not Disturb mode prevents close call check during a transmission Backlit LCD display Alpha tagging VHF low/high, UHF Civilian and military air bands Service search PC programming port Priority search with do not disturb Weather alert Uniden handheld scanner includes antenna, batteries and USB cable ",https://walmart.com/ip/3T1UG20W69GN,Auto & Tires,/CB Radios & Scanners,$119.99,3.9,43 ratings
1ZVZMCV3AFFT,tzumi SoundMates Mono Earbud (White),"Enjoy true wireless freedom with the Tzumi SoundMates Mono earbud. The sleek earbud from Tzumi comes with a compact charging carrying case which makes it perfect to carry along wherever you go. It features one-touch control and automatic Bluetooth pairing. Forget about wires and tangled cables, this earbud will stay put whilst giving you great quality audio. Enjoy up to 3 hours of playback with crisp clear audio. Bluetooth 5.0 Working distance 20M Rechargeable Protective charging case Playback/Talking Time 3 hours Standby time: Approx. 40 hours Up to 3 Hour Playback of crisp clear sound ",https://walmart.com/ip/1ZVZMCV3AFFT,Electronics,/Headphones,$9.83,4.5,28 ratings
779R60BLNWNB,"JBL JBLCHARGE4BLKAM-Z Charge 4 Waterproof Portable Bluetooth Speaker, Black - Certfied Refurbished","JBL combines wireless audio streaming and portability with Charge 4 Portable Bluetooth Speaker. This speaker features a proprietary developed driver and two JBL bass radiators that intensify sound with strong deep bass. Its high-capacity 7800mAh rechargeable lithium-ion battery provides up to 20 hours of playtime. This speaker carries a convenient USB Type-C charge out to quickly power your mobile devices, such as your smartphone or tablet. The Charge 4 features a rugged design and IPX7 waterproof rated exterior, which adds protection in any environment. Together with JBL Connect+, this speaker can link with more than 100 JBL Connect+ enabled speakers together to amplify your listening experience.JBL JBLCHARGE4BLKAM-Z Charge 4 Waterproof Portable Bluetooth Speaker, Black - Certfied Refurbished",https://walmart.com/ip/779R60BLNWNB,Electronics,/Portable Wireless & Bluetooth Speakers,$94.95,5.0,5 ratings
5IEDWMUIX18M,SAMSUNG 2.0 Channel Wireless Rear Speaker Kit - SWA-8500S/ZA,"Experience powerful surround sound with the convenient and wireless Samsung SWA-8500S 2.0 Channel Wireless Rear Speaker Kit that will enhance your surround sound, taking it to the next level for more dynamic entertainment. (This item is discontinued by the manufacturer, but is still available for purchase)Samsung  SWA-8500S  2.0 Channel Wireless Rear Speaker Kit   Key Features:    Bring Wireless Surround to these Samsung Sound+ Soundbars: HW-M360,HW-M450, HW-M4500, HW-M550 Rear Wireless Speaker Kit: Create an immersive surround experience to bring you into the action of your favorite movies, shows, and sports.  Easy Set-up: Simply plug-in and pair to enjoy all the action of your favorite entertainment in surround sound. Innovative Design: The slim Samsung SWA-8500S 2.0 Channel Wireless Rear Speaker Kit easily blends with any home decor. ",https://walmart.com/ip/5IEDWMUIX18M,Electronics,/Surround Sound Speakers Systems,$129.99,3.5,101 ratings
2L7O4Q0VYCE1,JBL Pulse 3 Speaker,,https://walmart.com/ip/2L7O4Q0VYCE1,Electronics,/Portable Wireless & Bluetooth Speakers,$149.00,4.3,235 ratings
4EFZRVQOIV92,"Photive Truly Waterproof Bluetooth Wireless Earbuds. Secure Fit In-Ear Bluetooth Headphones with Long Lasting Rechargeable Battery, compatible with both Android & iOS Smart Devices",,https://walmart.com/ip/4EFZRVQOIV92,Electronics,/Wireless and Bluetooth Headphones,$24.99,3.2,46 ratings
6D58GKV4ON2G,Altec Lansing Baby Boom XL Portable Bluetooth Speaker,,https://walmart.com/ip/6D58GKV4ON2G,Electronics,/Portable Wireless & Bluetooth Speakers,$29.88,4.3,49 ratings
4G0EO56XGZGK,onn. Airpod Pro Water-Resistant Charging Case Cover,"Cover it up...in style! Our Water-Resistant Charging Case Cover will keep your carrying case free of scratches – and water – while setting you apart from your friends. With a convenient carabiner and neck strap, now you'll always be prepared to escape from the silence! Our charging case is designed for Apple AirPods Pro and similar charging cases. Protect onn. We're onn. to something here. We took the hassle out of buying electronics and built a brand that's fresh and simple. With delightful pops of color, finding the right product has never been easier. Say goodbye to stressful decision-making and fear of the electronics aisle. Our mission is simple… to deliver great products and make it easy. Choose onn. and get back to using your brainpower for the important things in life… like pondering the question, ""What should I binge watch this weekend?"" onn. Water-Resistant Charging Case Cover for Apple AirPods Pro and Similar Charging Cases:  Scratch-proof silicone Water resistant Includes earphone neck strap & a carabiner Convenient access to charging port Carabiner is not suitable for climbing What's in the box? 1 Water-Resistant Charging Case Cover, 1 Earphone Neck Strap & 1 Carabiner ",https://walmart.com/ip/4G0EO56XGZGK,Electronics,/onn. Headphones,$9.88,4.6,29 ratings
7K9WP6DFRV6R,Refurbished Powerbeats3 Wireless Earphones,"Take your workout to the next level with Powerbeats3 Wireless earphones, featuring up to 12 hours of battery life to last through multiple workouts and secure-fit earhooks to maximize comfort and stability. With Fast Fuel, a 5-minute charge gives you 1 hour of playback. Sweat and water resistance provide trusted durability and dual-driver acoustics deliver dynamic sound to power your workout. An improved ergonomic design makes way for clear, dynamic sound powered by dual-driver acoustics. Powerbeats3 Wireless comes with multiple eartips for a personalized and comfortable fit while flexible, secure-fit earhooks optimize stability. The result is authentic, wide-ranging sound with dynamic highs and powerful lows for an immersive listening experience. This product requires iCloud account and macOS Sierra, iOS 10 or watchOS 3. Refurbished Powerbeats3 Wireless Earphones:  Connect via Class 1 Bluetooth with your device for wireless workout freedom Up to 12 hours of battery life to power through multiple workouts With Fast Fuel, a 5-minute charge gives you 1 hour of playback when battery is low Sweat and water resistance to handle tough training Flexible, secure-fit earhooks maximize comfort and stability Dynamic, high-performance sound pushes you to the next level Take calls, control your music and activate Siri with RemoteTalk  What's in the Box?:  Powerbeats3 wireless earphones Eartips with 4 size options Carrying case Universal USB charging cable (USB-A to USB micro-B) Quick Start guide Warranty card ",https://walmart.com/ip/7K9WP6DFRV6R,Office Supplies,/Headsets & Accessories,$52.97,4.4,202 ratings
5J5ZDEYC88IQ,Skull Candy Jib Bt Black/red,,https://walmart.com/ip/5J5ZDEYC88IQ,Electronics,/Skullcandy Headphones,$9.99,3.3,95 ratings
3U0QU9P4J6QI,Wireless Bluetooth 5.0 Earbuds IPX7 Waterproof Headphones Noise Canceling Earphones Wireless in-Ear Earpiece 35H Playtime HiFi 3D Stereo Sound Headset Built-in Mic & Charging Case for Work Sports,,https://walmart.com/ip/3U0QU9P4J6QI,Electronics,/Headphones,$19.99,4.1,79 ratings
3NW6OFOXSPIS,Unisex 3.5mm In-ear Sport Wired Microphone Earbud Earphone Onli,,https://walmart.com/ip/3NW6OFOXSPIS,Electronics,/Headphones,$3.97,5.0,1 ratings
573VLAWRVDHU,Bluetooth In-ear Headphone Wireless Sport Stereo Earphone Earbud DEAML,,https://walmart.com/ip/573VLAWRVDHU,Electronics,/Wireless and Bluetooth Headphones,$6.99,2.7,22 ratings
4JRRW8PYWZEE,"iLive Wireless Tailgate Speaker (ISB199B), Black","Take the party wherever you roam with our Wireless Tailgate Speaker featuring Bluetooth 5.0, Digital FM radio, Aux in, and USB port and SD memory card reader (for MP3 files). Built to disperse sound, this easily transported miniature tailgate speaker will be your go-to for parties and tailgates alike. The mesmerizing LED light effects bring your parties to life and 6 hour battery life (rechargeable) make this tailgate speaker a must-have. This speaker has Micro SD slot and USB port which supports audio file playback and Micro-USB port for battery recharge. A complete User's Guide is provided and a 90-Day Limited Warranty is offered. Supports Bluetooth v5.0 Wireless range: 60 feet Digital FM radio (PLL) - listen to your favorite FM stations FM scan Built-in speaker Frequency response: 100Hz - 18kHz Aux in (3.5mm audio input) Micro SD slot and USB port: supports audio file playback Micro-USB port for battery recharge Voice Prompts announce speaker functions and make Bluetooth pairing easier LED light effects - create a party atmosphere Built-in carry handle for easy portability and ultimate convenience LED pairing indicator Charge indicator Low battery indicator Built-in FM wire antenna Pairing/function button Play/pause/FM scan button Skip forward/skip back/volume buttons On/off switch Metal speaker grill DC battery power: built-in rechargeable lithium ion battery Battery life: ~3 hours at 100% volume Charge time: 60-70 minutes DIMS: 6.3 x 3.74 x 9.25"" USB cable 90-Day Limited Warranty User's guide ",https://walmart.com/ip/4JRRW8PYWZEE,Electronics,/Portable Wireless & Bluetooth Speakers,$19.99,4.6,118 ratings
5PB0JU8ZCBM0,"Bluetooth Headphones Over Ear, LUXMO Wireless Noise Cancelling Headphones Foldable Stereo Headset with Mic, Rechargeable Headphones Handsfree Headphones for PC, Laptops and Smartphones",,https://walmart.com/ip/5PB0JU8ZCBM0,Electronics,/Over-Ear and On-Ear Headphones,$20.99,4.0,4 ratings
1OBL7ESAD8WO,"Anker SoundCore Liberty 2 TWS In-Ear Headphones, Black","Soundcore Liberty 2 True Wireless Earphones, Diamond-Inspired Drivers, 32 Hour Playtime, HearID Personalized EQ, Secure Fit, 4 Microphones with Noise ReductionSoundcore is Anker?s audio brand, our signature sound is loved by 10 million+ people around the world. Liberty 2 is part of our Liberty series of true wireless earbuds.   Diamond-Inspired Driver: Inspired by the ultra-hard structure of diamonds, Liberty 2's driver domes maintain their rigidity even when vibrating at high frequencies. It produces sound with superior accuracy and treble that sparkles full of detail. Around its exterior is an elastic, bass-maximizing ridge to reproduce thumping low frequencies Up to 32 Hours of Playtime: A single charge gives you a full 8 hours of listening, while the charging case extends it to 32 hours. When you?re short of time, charge for only 10 minutes to enjoy 2 hours of listening.  HearID Technology: Take the test to create a custom set of EQ settings that are optimized for your ears. HearID maps your hearing sensitivity at multiple frequencies and intelligently analyzes the results to give you a truly personalized listening experience.  Rock-Solid Fit: Soundcore?s proprietary GripFit technology enables Liberty 2 wireless earphones to sit securely and comfortably in your ears?simply slide in and twist to lock.  aptX Technology: Ensures Liberty 2 wireless earphones receive sound with the highest possible quality when streaming from a Bluetooth device. Likewise, low-latency transfer enhances your video watching experience by keeping the audio in sync.  ",https://walmart.com/ip/1OBL7ESAD8WO,Electronics,/Anker Headphones,$99.99,4.4,78 ratings
490A4DCF4YFR,OEM Original Earbud Earphone Headset Headphones With Remote for Samsung Galaxy S6 edge S7 edge S8 S9 S8+ S9+ Plus EO-EG920LW sold by Afflux White,,https://walmart.com/ip/490A4DCF4YFR,Electronics,/Headphones,$7.49,3.4,46 ratings
1O81T70NLSYX,"True Wireless Earbuds, Bluetooth 5.0 Noise Canceling Stereo Earphones X8S In-Ear Wireless Headphones with Charging Case",,https://walmart.com/ip/1O81T70NLSYX,Electronics,/Headphones,$13.99,4.1,60 ratings
41VB1C9R0BEV,(3 Pack) Uniden PRO401HH 40 Channel Handheld CB Radio,,https://walmart.com/ip/41VB1C9R0BEV,Auto & Tires,/CB Radios & Scanners,$45.33,3.6,20 ratings
24U5ENEAUQYC,"Mpow Bluetooth Headphones, IPX7 Waterproof In-ear Earbuds, Wireless Sports Earphones for Gym Running Cycling Workout (Red Outside & Black Inside)",,https://walmart.com/ip/24U5ENEAUQYC,Electronics,/Headphones,$22.99,4.5,125 ratings
